City,Place,Review,Rating,Name,Date,Raw_Review
Ludhiana,Phillaur Fort,located busy town fort shortlist visit ludhiana time sure worth spend time explore fort great place family picnic,8.0,Anonymous,,Located in a busy town this fort will be in my shortlist when i visit Ludhiana next time for sure.It is worth to spend time here to explore the fort.A great place for family picnic.
Ludhiana,Gurudwara Nanaksar Jagroan,beautiful pretty holy place visit according visit ludhiana visit place,8.0,Anonymous,,"its very beautiful, pretty and holy place for visit. according to myself if you visit ludhiana must visit this place."
Ludhiana,Grand Walk Mall Ludhiana,amezing experience good shopping kapsons modern attractive infrastructure shapes food hubs awesome,8.0,Anonymous,,It’s amezing experience to go there and having good shopping at kapsons... modern and attractive infrastructure . All the shapes and food hubs are awesome .
Ludhiana,Guru Nanak Stadium,big multi sports stadium ludhiana located near railway station facilities indoor outdoor games good playing surface dressing room floodlights administration room media room conference meeting room vip guest lounge hosted opening closing ceremonies indians national games hosted world cup kabbadi,8.0,Anonymous,,It's big and multi sports stadium in Ludhiana.it's located near railway station.many facilities indoor and outdoor games.good playing surface.dressing room.floodlights.administration room.media room.conference and meeting room.VIP guest lounge.it hosted the opening and closing ceremonies of the 2001 Indians national games and hosted many world cup kabbadi...
Ludhiana,Gurdwara Dukh Niwaran Sahib Ludhiana,famous gurudwara ludhiana crowded prepared beautifully serene,8.0,Anonymous,,"Its the most famous gurudwara in Ludhiana, always crowded so be prepared, its made beautifully. Serene."
Ludhiana,Payal Fort,nice place visit near manji sahib gudwra adjesent main grand truck road near khanna enjoy friends,8.0,Anonymous,,Nice place to visit near Manji Sahib gudwra adjesent to main Grand truck road near Khanna enjoy with friends
Ludhiana,Pavilion Mall,place quite popular ludhiana pvr audi provides quite good movie experience bluo nice place food good drinks quite impressive thing aged person stage set occasions,8.0,Anonymous,,"This place is now quite popular in Ludhiana, It has 7 PVR audi's which provides a quite good movie experience.   BluO Nice place, Food is good, Drinks are quite impressive. There is every thing for every aged person.
stage set up on many occasions. Must..."
Ludhiana,Gurudwara Charan Kamal,holy place crowded calm quite gurudwara nice place worship peace,8.0,Anonymous,,"This is a holy place. It is not much crowded, very calm and quite gurudwara.
Nice place to worship in peace."
Ludhiana,Gurudwara Katana Sahib,beautiful gurudwara commonly know gurdwara degsar sahib bank canal near doraha beautiful big gurudwara peaceful place different colorful fishes available sarovar serene religious place,8.0,Anonymous,,A beautiful Gurudwara commonly know as Gurdwara Degsar Sahib made on the bank of Canal near Doraha. A very beautiful and big Gurudwara made at a peaceful place. Different colorful fishes are also available in sarovar. A very serene religious place.
Ludhiana,Oswal Mills Showroom,ludhiana known woolen garments saw shops northern india best prices beautiful garments purchase bought beautiful woolen stoles gifts family light lot,8.0,Anonymous,,"Ludhiana is known for its woolen garments which we saw in shops throughout northern India. For the best prices on this beautiful garments, purchase them here. I bought beautiful woolen stoles as gifts for my family. They're light and don't take up a lot of..."
Lumding,Bhelughat Waterfall,natural beautiful location visit adventurist trekkers located majestic location,8.0,Anonymous,,"Natural and beautiful location, a must visit for adventurist and trekkers. Located at the majestic location."
Lumding,Harulongpher Shitalabari,shitala maa worshiped incarnation supreme goddess durga cures poxes sores ghouls pustules diseases lumding sitlabari famous temple known lumding town march end starting april,8.0,Anonymous,,"Shitala Maa is worshiped by many, she is an incarnation of Supreme Goddess Durga, she cures poxes, sores, ghouls, pustules and diseases. Lumding Sitlabari is a famous temple known to all, in and around Lumding town. During March end to starting April there is a..."
Lumding,Nambor Wildlife Sanctuary,vehcle walk bit nearby jungles lucky deer wild buffalo monkey wild pig wild elephant centre sanctionury hot water spring road,8.0,Anonymous,,"go with vehcle, walk a bit to the nearby jungles . If you are lucky you will see deer, wild buffalo,monkey, wild pig ,wild elephant etc. In the centre of the sanctionury  you will get hot water spring on the road"
Lunglei,Memorial of Chhingpui,monuments erected memory chhingpuli beautiful women region place situated km district headquarter chhingpuii renowned appearance beauty married young man named kaptuanga kidnapped,8.0,Anonymous,,"his monuments is erected in the memory of chhingpuli a beautiful women of the region. This place is situated about 4km from the district headquarter. Chhingpuii was renowned because of her appearance and beauty.  She married a young man named kaptuanga, but was kidnapped and..."
Lunglei,Thorangtlang Wildlife Sanctuary,natural surroundings sanctuary attracts lot tourists year beautiful wildlife sanctuary situated km state capital wildlife sanctuary spread sq km area evergreen forest present wildlife sanctuary,8.0,Anonymous,,The natural surroundings all-around of this sanctuary attracts lot of tourists every year. This beautiful wildlife sanctuary is situated about 240 km from the state capital. This wildlife sanctuary is spread in about 50 sq.km of area. The evergreen forest present in this wildlife sanctuary...
Lunglei,Saza Wildlife Sanctuary,mizoram famous exceptional natural beauty abundant greener wildlife saza wildlife sanctuary famous attraction area lies western mizoram falls lunglei district located distance,8.0,Anonymous,,"Mizoram is famous for its exceptional natural beauty, abundant greener and wildlife. The Saza Wildlife Sanctuary is another famous attraction of the area and lies on the western part of Mizoram. It falls under Lunglei District, and is located at a distance of about 160..."
Machavaram,Bhairavakona,ancient temple shrine situated amidst forest nallamala border point nellore guntur prakasham districts approach ghat road forest prakasham district beautiful travel better travel groups roads,8.0,Anonymous,,"This  ancient temple shrine  is situated amidst the thick forest of Nallamala at the border point of Nellore, Guntur and prakasham districts.The approach ghat road and forest from prakasham district is very beautiful to travel . Better to travel in groups , as the roads..."
Machavaram,Sree Veereswara Swamy Temple,sri veerabhadra swamy born brightly demolish dakshyagna demolition dakshyagna advice lord maha vishnu lived daksha dakshyagna successfully completed completion yagna sri veerabhadra swamy leave anger,6.0,Anonymous,,"Sri Veerabhadra Swamy was born brightly to demolish DAKSHYAGNA. After demolition of Dakshyagna with advice of Lord Maha Vishnu, he again a lived DAKSHA and the Dakshyagna was successfully completed. Even after completion of yagna, Sri Veerabhadra Swamy could not leave his anger and so..."
Machilipatnam,Manginapudi Beach,manginapudi beach best place hangout friends near native place used visit place friends family early morning evening pm best place visit karthika masam enters,8.0,Anonymous,,Manginapudi beach is the best place to hangout with friends. Since it is very near to my native place i used visit this place with friends and  family. Early morning(6am) or evening(5pm) is the best place to visit. When karthika masam enters we will take...
Machilipatnam,Panduranga Swamy Temple,temple premises late fairly maintained quite place peace tranquility tucked away bylanes chilakalapudi deity panduranga vittal sanctum santorum widely followed faithful locality worth visit,8.0,Anonymous,,"This temple premises, of late, is fairly well maintained and is quite a place of peace and tranquility, tucked away in the bylanes of Chilakalapudi.
Deity is Panduranga Vittal in the Sanctum Santorum...is widely followed by the faithful in this locality. Worth a visit to..."
Machilipatnam,Hamsala Deevi Beach,km machili patnam beautiful place confluence river krishna bay bengal worth visiting serene peaceful place reach car wheeler auto hamsala deevi wonderful place miss better,8.0,Anonymous,,About 35-40 km from Machili patnam  this beautiful place of CONFLUENCE of River Krishna with Bay of Bengal is worth visiting. Very serene and peaceful place. we can reach here by car or  three wheeler auto from HAMSALA DEEVI.  WONDERFUL PLACE. NOT TO MISS. Better...
Machilipatnam,Noble Missionary Church,visited noble missionary church hundreds people come pray holding meeting community cohesion development,8.0,Anonymous,,"Visited Noble Missionary Church, where hundreds of people had come to pray and were holding a meeting for community cohesion and development."
Madduru,Hole Anjaneya Swamy Temple,close maddur hour visit abhishek followed delicious prasad belief money coin available wish fulfilled idol unique details,8.0,Anonymous,,"Close to Maddur, two hour visit. Abhishek at 10 a.m. followed by delicious prasad. There is a belief that if you put some money along with a coin available there, your wish will be fulfilled. The idol is unique and details are put there. You..."
Madduru,Iggalur Dam,thank channapatna satanooru road directly toy factory dam place visit family forest river peaceful location highlight attractive destination near bangalore,8.0,Anonymous,,"Thank to channapatna to satanooru road , we directly been from toy factory to dam. Place to visit with family , it has everything forest , river and peaceful location.
It should highlight so it will be very attractive destination near bangalore."
Madduru,Sri Ugra Narasimha Temple,amazing satisfying darshan lord far temple architecturally famous makes sway presiding deity devotees lord sri ugra narasimha housed small,8.0,Anonymous,,"One of the most amazing and satisfying Darshan of the Lord by far.

The Temple is not architecturally famous, but it makes up for it by the sway the presiding deity has over its devotees.

The lord, Sri Ugra Narasimha, is housed in a small..."
Madduru,Sri Varadaraja Swamy Temple,visited temple december way mysore vacation heard temple earlier worshiping maddur ugra narashimha swamy temple informed archagar great vishnu temple said,8.0,Anonymous,,"We visited this temple last December on our way to Mysore on vacation. We had not heard of this temple earlier. While we were worshiping Maddur Ugra Narashimha swamy temple, we had been informed by the Archagar about this Great Vishnu Temple, which was said..."
Madhubani,Naulakha Palace,good place durga asthan goddess durga originally blessings kalidasa best time durga puja philharmonic good place uttarakhand mangrauni,8.0,Anonymous,,Good place. There is Durga asthan where Goddess Durga originally give blessings to Kalidasa.Best time is Durga puja. You can also go to philharmonic. There is also a good place in Uttarakhand. You can go to mangrauni
Madhubani,Somnath Mahadev Temple,time feel pleased mahadev temple excellent happy visit great place feel im happy visited great temple,8.0,Anonymous,,Every time I feel very pleased once I'm in mahadev temple.  Was an excellent. Very happy to visit to this great place. I feel im very happy that I have visited this great temple
Madhubani,Kapileshwar Temple,wow really awesome clean tidy places worship temple dedicated lord shiva popular local folks,8.0,Anonymous,,"Wow, really awesome, clean and tidy as all places of worship are, temple is dedicated to Lord Shiva and is very popular with the local folks here"
Madhugiri,Madhugiri,trek climb second highest monolith asia samundurga looks easy trust easy climb day road trip bangalore,8.0,Anonymous,,I wouldn't call this a trek but more of a climb. Its the second highest monolith in Asia after Samundurga and although it looks easy trust me its not an easy climb . We did a one day road trip here from Bangalore on two...
Madhugiri,Chennarayana Durga,good trekking place route madhugiri place like like kms going siddharabetta koratgere right kms right started trek,8.0,Anonymous,,"This is a good trekking place.

Route : Can go from madhugiri to this place will be like like 10 kms.

When going to siddharabetta from koratgere you can take right and go here. It is around 5-6 kms from that right.

We started trek..."
Madhugiri,Jayamangali Black Buck Reserve,wish place doesnt popular want place remain way wonderful day place saw rare species birds including seven sisters lots blackbucks foxes visited,8.0,Anonymous,,I wish this place doesnt become popular as i want this place to remain the way it is now. What a wonderful day we had in this place. I saw rare species of birds including seven sisters. Lots of blackbucks and foxes. Visited in 2011.
Madikeri,Sri Omkareshwara Temple,visit u medikeri extremely peaceful quiet beautiful hindu temple slight islamic touch architecture perfect blend,8.0,Anonymous,,you should visit if u are in medikeri..extremely peaceful quiet and beautiful.a hindu temple with a slight islamic touch in its architecture. a perfect blend.
Madikeri,Abbey Falls,nice little place visit coorg clean maintained authorities picturesque place lots selfie poses,8.0,Anonymous,,It's a nice little place to visit when you are in Coorg. Very clean and well maintained by the authorities. Picturesque place with lots of selfie poses
Madikeri,Raja's Tomb,story goes like rajaseat raja kodagu used come evening sit enjoy view best maintained place madikeri splendid view valley evening place gets cold,8.0,Anonymous,,Story goes like this about rajaseat - Raja of Kodagu used to come here every evening and sit and enjoy the view. This is one of the best maintained place in madikeri and have splendid view of valley. During evening this place gets very cold...
Madikeri,Raja's Seat,raja seat main attraction kodagu coorg awesome view valley mangalore highway musical fountain order enjoy enjoyed sunset large crowd people enjoy natural,8.0,Anonymous,,"Raja's seat is the main attraction of Kodagu (Coorg).  Had an awesome view of the valley and Mangalore highway.  The musical fountain was out of order, so could not enjoy that.  Enjoyed the sunset with a large crowd of people.  One can enjoy the natural..."
Madikeri,Omkareshwara Temple,unlike temples crowded actually feel peace like visit religious place nice paintings pictures inside shiva ganesha small right,8.0,Anonymous,,"Unlike most of the temples I didn't found this crowded and you actually feel peace which is why I would like to visit a religious place.
Nice paintings and pictures all around and inside there are Shiva and Ganesha. A small well on to right..."
Madikeri,Mercara Gold Estate - Coffee Plantation Tour Coorg,hello thank visit estate sure feedback insights help visitors holiday planning coorg best hemant,8.0,Anonymous,,"Hello,

Thank you very much for your visit to our estate! I am sure your feedback and insights will help other visitors in their holiday planning at Coorg.

Best

Hemant"
Madikeri,Madikeri Fort,good tourist attraction earlier fort occupied govt offices maintained visitors allowed outer wall fort main attraction view madikkeri town,8.0,Anonymous,,This was a good tourist attraction earlier but now this fort is occupied by Govt. Offices and not well maintained . Visitors are allowed only in the outer wall of the fort . Main attraction is the view of madikkeri town from here  and the...
Madikeri,Kote Betta,places miss trekking view place amazing steep slopes fascinating,8.0,Anonymous,,It was one of the places not to miss. The trekking or the view from this place was amazing. It had few steep slopes but still fascinating.
Madikeri,Government Museum,located inside church premises madikeri fort govt museum pretty small superb statues procured places like anjaneri bettageri medieval weapons emblems haleri dynasty room dedicated items,8.0,Anonymous,,"Located inside the church within the premises of the Madikeri fort, the Govt. Museum is pretty small.

It has some superb statues procured from places like Anjaneri -
 Bettageri, medieval weapons, emblems of the Haleri dynasty etc. Besides, there is a room dedicated to items..."
Madla,Panna Tiger Reserve,beautiful jungle hills river plain grasslands lots birds animals spotted dears antelopes sambhar neelgai highlight tigress jeep tracks minutes,8.0,Anonymous,,"It is a beautiful jungle with hills, river, plain grasslands and lots of birds and animals. We spotted dears, antelopes, sambhar, neelgai etc. but the highlight was the tigress T151 who was on the jeep tracks for about 3 minutes just in front of our..."
Madugula,Sri Moda Kondamma Temple,believe god visit temple feel grace power goddess modakondammavaru,8.0,Anonymous,,"If you believe on god, then you must visit this temple at least once to feel the grace and power of goddess Modakondammavaru."
Madurai,Yoga Narasimhar Temple,beautiful temple built rock quite near madurai city crowded peaceful darshan,8.0,Anonymous,,Beautiful temple & built out of a rock. It is quite near Madurai city & not very crowded & you can have a peaceful darshan
Madurai,Vandiyur Mariamman Teppakulam,vandiyur mariamman temple situated bank giant beautiful teppakkulam pleasant water filled summer season time used playground sri mukkuruni vinayagar idol sri meenakshi,8.0,Anonymous,,The Vandiyur Mariamman temple situated on the bank of the giant and beautiful teppakkulam. It will be pleasant to see when water is filled. During the summer season and most of the time it is used as playground. Sri  Mukkuruni Vinayagar idol in Sri Meenakshi...
Madurai,Aayiram Kaal Mandapam,monument located inside madurai meenakshi temple engineering marvel need separate entry ticket place beautiful paintings ceiling adds beauty place,8.0,Anonymous,,The monument is located inside the Madurai Meenakshi temple and is an engineering marvel. You don't need a separate entry ticket for this place. There are beautiful paintings on the ceiling which adds to the beauty of this place.
Madurai,Vaigai Dam,vagai dam nice place visit time madurai apart dam nice park relax enjoy peace,8.0,Anonymous,,"The Vagai Dam is a nice place to visit if one has time in Madurai. Apart from the dam there is a nice park where one can relax and enjoy the peace,"
Madurai,Tirupparankunram,really good temple visit god murugan popular temple visit place really famouse,8.0,Anonymous,,Really good temple to visit.. god murugan one of the popular temple... must visit to this place... really famouse
Madurai,Thirumarainathar Temple,thirumarainathar temple located kms madurai beautiful ancient temple complex main deity lord thirumarainathar lord shiva beautiful carvings main gopuram pillars temple,8.0,Anonymous,,The Thirumarainathar temple is located about 25 kms from Madurai and is a beautiful ancient temple complex. The main deity is Lord Thirumarainathar or Lord Shiva. One can see beautiful carvings on the main gopuram as well as on the many pillars in the temple....
Madurai,Thirumalai Nayakar Mahal,like typical palaces north brightly painted ceilings huge columns supporting ceilings big open space middle seating ideal place quick hour trip,8.0,Anonymous,,"Its not like the typical palaces of the north, but very brightly painted ceilings, huge columns supporting the ceilings and a big open space in the middle with seating around it.  Its an ideal place for a quick one hour trip."
Madurai,Alagarkoil Temple and Shrine,visiting pazamudhir cholai alagarkoil enroute foot hill lovely temple grand entrance gopuram,8.0,Anonymous,,"If you are visiting Pazamudhir Cholai, then Alagarkoil is enroute and at the foot of the hill. Lovely temple with a grand entrance and gopuram."
Madurai,Agricultural College and Research Institute,college campus agriculture horticulture attached tamil nadu agricultural university coimbatore tn india excellent facility calm atmosphere good library equipped classrooms labs fields good staff students campus hostel bs ms,8.0,Anonymous,,"It is a college campus for Agriculture and Horticulture, attached to Tamil Nadu Agricultural University, Coimbatore, TN India. Excellent facility, calm atmosphere and a good library. Equipped with classrooms, labs, fields and very good staff for students (off campus and in hostel) of BS, MS..."
Madurai,Athisayam Water Amusement Park,excellent visit okay water good games installed far madurai,8.0,Anonymous,,it's not so excellent to visit it's just okay. water is not good and moreover not many games is being installed it 's to far from madurai
Madurai,St. Mary's Cathedral Church,worth quick look way nearby tirumalai nayak palace exterior impressive interior special,8.0,Anonymous,,"Worth a quick look on your way to the nearby Tirumalai Nayak Palace. Exterior is impressive, interior nothing too special."
Madurai,Arittapatti Shivan Temple,isa mustplace roads good temple outstanding dont miss place,8.0,Anonymous,,"This isa mustplace to see the roads were not good, But the temple was outstanding,Dont miss this place"
Madurai,Gandhi Memorial Museum,come feel greatness freedom fighters india rare things news materials kept museum words explain make understand importance place unless come directly feel reality,8.0,Anonymous,,"Come here and just feel the greatness of the freedom fighters of India. Many rare things and news materials are kept in the museum.. 
No words can explain..describe.. Make us understand the importance of this place.. 
Unless you come here directly and feel the reality,..."
Madurai,Arulmigu Sri Yoga Narasinga Perumal Thirukovil,temple beautiful spend hours crowded peaceful place,8.0,Anonymous,,This temple is so beautiful that you can spend few hours here. Not crowded and it is very peaceful place.
Madurai,Sri Ramana Mandiram,went mid december absolute peace amidst busy madurai city great place meditate experience house bhagavan used stay truly great experience,8.0,Anonymous,,"I went there in mid December 2017, and found absolute peace amidst the busy madurai city.  Great place to meditate and experience the house where Bhagavan used to stay.

Truly great experience."
Madurantakam,Eri Katha Ramar Temple,lord rama exquisitely beautiful maa mahalakshmi highly benevolent sri krishna idol used sri periya nambi perform pancha samskaram sri ramanuja treasured exact spot sri astakshara maha mantra given,8.0,Anonymous,,"Lord Rama is exquisitely beautiful here , maa mahalakshmi too is highly benevolent , the Sri Krishna idol used by Sri Periya Nambi to perform pancha samskaram to Sri Ramanuja is treasured here , the exact spot where Sri Astakshara maha mantra was given is..."
Maem,Mayem Lake,really happy came know lake huge beautiful scenic calm boating experience thrilling shore lake best location goa goa tourism holiday resort,8.0,Anonymous,,I really happy when i came to know about this lake. It was very huge & beautiful too. very scenic & calm. The boating experience was thrilling!  Besides see shore this lake is one of the best location in Goa.Goa tourism holiday resort is very...
Magadi,Magadi RanganathaSwamy Temple,felt entering vaikunta dwara simply enchanting blessed feeling serene calm goose bumps raised divine crowd absolute silence sanctum excellent illustration chanting vedas feel like returning paschima venkateshwara adi ranga thayar mahalakshmi ranganayaki dazzling,8.0,Anonymous,,"Felt as though entering the VAIKUNTA DWARA.  Simply enchanting and Blessed Feeling.  Serene, Calm, Goose Bumps raised, divine crowd, absolute silence in the sanctum , excellent illustration and chanting of Vedas, did not feel like returning Back.   Paschima Venkateshwara, Adi Ranga,  Thayar Mahalakshmi (Ranganayaki)  dazzling..."
Magadi,Fever Pitch Basecamp Outbound,friendly staff available help great food hygenic taste good awesome views forget nature good safety measures taken overall,8.0,Anonymous,,"Very friendly staff.. they are always available to help you out ☆☆☆☆☆
Great food.. it was hygenic and taste was also good .. ☆☆☆☆☆
Awesome views.. you'll forget yourself in the nature.. ☆☆☆☆☆
Very good safety measures are taken.. ☆☆☆☆☆
Overall it was one of..."
Magadi,Kempegowda Fort,good family trip friends excellent tour bangalore short time hours able interesting palace forts,8.0,Anonymous,,"Its good for Family trip & with friends.Excellent tour if you are in Bangalore for a short time. In just a few hours, we were able to see some interesting palace forts."
Magadi,Funarc adventures,adventures stay opted night package includes rope course kayaking atv food beverages near bangalore km goodstaff goodfood firecamp camping teaming highlyrecommended nature naturelove friends cousins nightout nightride kayaking manchanabeledam moon stars greatweekend happy planningsecondvisit savandurgabetta goodspot adventure,8.0,Anonymous,,"Had a adventures stay, opted for night package includes rope course, kayaking, atv and food & beverages. Near to Bangalore (30km). #goodstaff#goodfood#firecamp#camping#teaming#highlyrecommended#nature#naturelove#friends#cousins#nightout#nightride#kayaking#ManchanabeleDam#moon#stars#greatweekend#happy#planningsecondvisit#savandurgabetta#goodspot
#adventure"
Mahabaleshwar,Wilson Point (Sunrise Point),second best sunrise point life course yaki point grand canyon,8.0,Anonymous,,The second best sunrise point in my life (first is off course Yaki Point at Grand Canyon).
Mahabaleshwar,Arthur's Seat,prominent sight visit mahabaleshwar views amazing make sure enjoy points,8.0,Anonymous,,One of the most prominent sight to visit in Mahabaleshwar! Views are amazing. Make sure you enjoy all the points.
Mahabaleshwar,Wax Museum,loved great experience statues perfect like bruce willis gandhi best narendra modi surprise absolutely perfect brad pitt johny depp good bad ones indian statues,8.0,Anonymous,,"Loved it! Great experience some of the statues are perfect, like Bruce Willis, Gandhi and the best was the Narendra Modi, that was a surprise and absolutely perfect!
The Brad Pitt and Johny Depp were good too!
The bad ones are the Indian statues, they..."
Mahabaleshwar,Venna Lake,venna lake situated enter mahabaleshwar beautiful scenic number rowing paddle boats feel good feeling lake winters late evenings ideal time visit,8.0,Anonymous,,"venna lake is situated just when you enter Mahabaleshwar, it is beautiful, scenic, there are a number of rowing & paddle boats which give you a feel good feeling when you go around in the lake..winters, late evenings are the ideal time to visit this..."
Mahabaleshwar,Atibaleshwar Temple,atibaleshwar temple said older mahabaleshwar temple hiring guide couple stories associated place interesting temple close mahableshwar tenmple blessed rich architecture,8.0,Anonymous,,Atibaleshwar Temple is said to be older than Mahabaleshwar temple and If you are hiring a guide here there are couple of more stories associated with this place which is very interesting. This temple is very close to Mahableshwar tenmple. Blessed with rich architecture this...
Mahabaleshwar,Babbington Point,popular point lesser known point mahabaleshwar looking explore beautiful scenic view valley visit point got fantastic view,8.0,Anonymous,,Its i not a very popular point and lesser known point in Mahabaleshwar but if you are looking to explore beautiful scenic view of the valley you have to visit this point.It has got a fantastic View.
Mahabaleshwar,Babington Point,really liked point lot monkeys come point prohibited feed disease human food nice place adventure people,8.0,Anonymous,,I really liked this point as lot of monkeys come at this point. It is prohibited to feed them as they may get some disease with the human food. Nice place for adventure people.
Mahabaleshwar,Bhilar Waterfalls,visiting early hottest time year water flowing surprisingly given weather waterfalls probably best visit wet season falls visible main road panchgani,8.0,Anonymous,,"Visiting in early May, the hottest time of the year, there was no water flowing at all (not surprisingly given the weather). As with other waterfalls, probably best to visit during the wet season. The falls are visible from the main road between Panchgani and..."
Mahabaleshwar,Castle Rock Point,offering stunning views savitri krishna valleys castle rock pleasing surprise visitors located way arthur seat castle rock counted best scenic viewing spots mahabaleshwar,8.0,Anonymous,,"Offering stunning views of the Savitri and Krishna valleys, Castle Rock is a pleasing surprise for the visitors. Located on the way to Arthur's Seat, Castle Rock is counted amongst the 30 best scenic viewing spots in Mahabaleshwar."
Mahabaleshwar,Carnac Point,good scenic location best viewed hazy winter days requires wheeler wheeler access location,8.0,Anonymous,,"Good scenic location, however best viewed during hazy winter days. Requires a 4 wheeler or 2 wheeler to access this location."
Mahabaleshwar,Connaught Peak,great views hills beautiful surroundings place great monsoons particular,8.0,Anonymous,,Great views of the hills and beautiful surroundings. The place is great during the monsoons in particular.
Mahabaleshwar,Elephant's Head Point,elephant head point mahabaleshwar india nice place spend time family friends unfortunately reached point raining foggy witness beauty place,8.0,Anonymous,,"The Elephant's Head Point in Mahabaleshwar, India is a nice place for one to spend time with their family and friends. Unfortunately, when we reached the point, It was raining and was foggy so we could not witness the beauty of this place to the..."
Mahabaleshwar,Chinaman's Falls,best time visit chinaman falls rainy monsoon season falls delight wanderer soul,8.0,Anonymous,,Best time to visit Chinaman's falls is during rainy/monsoon season. The falls are a delight to a wanderer's soul.
Mahabaleshwar,Dhobi Waterfall,scenic attractions visit mahableshwar monsoon season pretty waterfall nice view koyna great place nature,8.0,Anonymous,,"This is one of the more scenic attractions to visit in Mahableshwar during the monsoon season...pretty waterfall, nice view of Koyna and a great place to get back to nature."
Mahabaleshwar,Velocity Entertainmentz,karting track really good maintained vehicles track restaurant serves excellent food,8.0,Anonymous,,Go karting track is really good well maintained vehicles and track The restaurant serves excellent food
Mahabalipuram,Arjuna's Penance,best thing mahabs site free wander saw monkeys roaming freely,8.0,Anonymous,,"The best thing to see in Mahabs. The whole site is free to wander, saw a few monkeys roaming freely too."
Mahabalipuram,Wide Beach,beach alongside shore temple best places relax mamallapuram especially day climb rocks chariots hillocks experience best pallava art architecture beach ideal spot beat,8.0,Anonymous,,"The beach, alongside the shore temple, is one of the best places to relax in Mamallapuram .Especially after a whole day climb on the rocks, chariots and hillocks to experience the best of pallava art and architecture, the beach is the ideal spot to beat..."
Mahabalipuram,The Madras Crocodile Bank Trust and Centre for Herpetology,recommend night safari seeing beasts night makes respect appreciate better komodo dragon display lookout garfield gharial underwater display tank quite apart crocs,8.0,Anonymous,,I recommend the night safari. Seeing these beasts at night makes us respect and appreciate them better. There was a Komodo dragon on display. Lookout for Garfield the gharial in underwater display tank. He put on quite a show for us! Apart from Crocs this...
Mahabalipuram,Varaha Cave Temple,varaha cave temple best works pallava rulers amazing stone works carved single rock,8.0,Anonymous,,Varaha cave temple is one of the best works of Pallava rulers. Amazing stone works (carved in a single rock).
Mahabalipuram,Descent Of The Ganges,yes place carvings makes architecturally beautiful worth visiting time sure,8.0,Anonymous,,"Yes, this place has carvings which makes it architecturally beautiful. Its worth visiting one time for sure."
Mahabalipuram,Sri Sthala Sayanaperumal Temple,best town visit stala sayanaperumal temple divya desam temples thing mamallapuram township taking initiative sarroundings temple clean,8.0,Anonymous,,"Again one of the best in the town to  visit the stala sayanaperumal temple .One among the 108 divya desam temples ,but  the one thing I found was the mamallapuram township is not taking any initiative to keep the sarroundings of the temple clean"
Mahabalipuram,Srinithi Art Gallery,art good nice visit beautifull gallery nice visit interested art things,8.0,Anonymous,,the art is very good and nice to visit.It is a beautifull gallery and nice to visit if interested  in art things.
Mahabalipuram,Sea Shore Temple,nice sunset light nice life temple beach weekends indians family fun,8.0,Anonymous,,Very nice in the sunset light! Nice also the life around the temple in the beach. During weekends all indians family are here to have fun!
Mahabalipuram,Ganesh Ratha Temple,monolithic temple foothills en route varaha caves ganesha celebrated shaivate culture prominent position land vaishnavate temples carvings ganesha beginning good act,8.0,Anonymous,,"Yet another monolithic temple, just at the foothills and en-route to the varaha caves. Ganesha, who is more celebrated in the shaivate culture has found a prominent position in the land of vaishnavate temples and carvings. Ganesha is the beginning of every good act, so..."
Mahabalipuram,India Seashell Museum,collection pretty decent better style exhibition attractive repetitive,8.0,Anonymous,,Collection is pretty decent but better style of exhibition would have made it more attractive since it seems repetitive after a while.
Mahabalipuram,Trimurti Cave,carvings trinity gods beautifully carved single stone present near krishna butter ball visit place marvelous single stone carving,8.0,Anonymous,,"Carvings of Trinity gods is beautifully carved on a single stone. This is present near Krishna's butter ball
Visit this place for a marvelous single stone carving"
Mahabalipuram,Tiger Cave,good place spend peaceful time km mahabalipuram great sculptures tree shaded areas picnic access beach good place family picnics access path beach needs cleaning rest good,8.0,Anonymous,,"This is a good place to spend some peaceful time. It is 3.5 KM before Mahabalipuram. Great sculptures, tree shaded areas for picnic and access to the beach. Good place for family picnics. Access path to Beach needs some cleaning. Rest is good."
Mahabalipuram,Krishna Mandapam,frankly yes entire carved mountain better information provided site tourism dept maybe needs worth visit monuments,8.0,Anonymous,,"Well frankly nothing much to see. but yes, this entire one is carved out of mountain. Would be better if more information is provided at the site, something which tourism dept maybe needs to do. worth one visit, is next to other monuments as well...."
Mahabalipuram,Karukathamman Temple,temple amman beautiful lovable environment architecture sculptures gopuram exquisite sharp peaceful goddess blessings worth visiting,8.0,Anonymous,,This temple of Amman is so beautiful with lovable environment. The architecture and the sculptures in the gopuram are exquisite - very sharp. Peaceful with goddess blessings and worth visiting.
Mahabalipuram,Krishna's Butter Ball,really interesting place excellent spot photo huge stone ball nake selfie size ball ask photo,8.0,Anonymous,,"This is really a very interesting place and an excellent spot to take your photo with this huge stone ball. As you cannot nake a selfie due to the size of the ball, you should ask someone to take your photo"
Mahad,Gandhar Pale Buddhist Caves,great place caves feel proud seen rock easily stair near mahad raigad fort km away visit,8.0,Anonymous,,"Such a great place to see caves.feel proud after seen.its on rock,go easily by stair its very near to Mahad and raigad fort is about 22km away from its.must visit......"
